## B=32768, M=2, T=2, R=8, Nmax=100000, N0=10000
# time	N
505	14489
506	14539
507	14536
508	14538
509	14563
510	14518
511	14362
512	14468
513	14475
514	14521
515	14529
516	14622
517	14663
518	14653
519	14696
520	14717
521	14725
522	14707
523	14716
524	14689
525	14769
526	14761
527	14833
528	14769
529	14813
530	14857
531	14734
532	14643
533	14642
534	14657
535	14687
536	14747
537	14746
538	14712
539	14668
540	14733
541	14678
542	14640
543	14601
544	14537
545	14485
546	14511
547	14592
548	14637
549	14711
550	14735
551	14665
552	14579
553	14443
554	14447
555	14570
556	14573
557	14621
558	14780
559	14757
560	14726
561	14687
562	14561
563	14667
564	14661
565	14671
566	14681
567	14704
568	14619
569	14676
570	14706
571	14723
572	14720
573	14774
574	14775
575	14748
576	14712
577	14681
578	14659
579	14639
580	14705
581	14745
582	14743
583	14654
584	14602
585	14492
586	14620
587	14737
588	14714
589	14814
590	14801
591	14743
592	14821
593	14766
594	14726
595	14582
596	14548
597	14454
598	14555
599	14604
600	14666
601	14589
602	14546
603	14528
604	14505
605	14667
606	14696
607	14614
608	14638
609	14665
610	14656
611	14817
612	14855
613	14762
614	14745
615	14760
616	14686
617	14626
618	14626
619	14609
620	14661
621	14631
622	14612
623	14570
624	14634
625	14634
626	14675
627	14625
628	14608
629	14589
630	14552
631	14548
632	14525
633	14615
634	14655
635	14601
636	14517
637	14504
638	14491
639	14536
640	14641
641	14621
642	14654
643	14697
644	14680
645	14676
646	14532
647	14514
648	14493
649	14486
650	14516
651	14573
652	14676
653	14696
654	14650
655	14499
656	14631
657	14634
658	14594
659	14636
660	14661
661	14703
662	14643
663	14703
664	14723
665	14706
666	14550
667	14552
668	14551
669	14565
670	14499
671	14570
672	14679
673	14717
674	14573
675	14548
676	14560
677	14416
678	14418
679	14500
680	14537
681	14493
682	14605
683	14633
684	14663
685	14724
686	14671
687	14711
688	14664
689	14495
690	14515
691	14574
692	14680
693	14698
694	14700
695	14738
696	14840
697	14732
698	14727
699	14713
700	14686
701	14646
702	14599
703	14532
704	14532
705	14528
706	14545
707	14588
708	14594
709	14647
710	14654
711	14680
712	14704
713	14727
714	14734
715	14701
716	14644
717	14600
718	14508
719	14581
720	14658
721	14671
722	14721
723	14664
724	14599
725	14651
726	14690
727	14622
728	14605
729	14598
730	14572
731	14558
732	14647
733	14683
734	14752
735	14726
736	14692
737	14657
738	14635
739	14541
740	14538
741	14558
742	14540
743	14574
744	14600
745	14650
746	14668
747	14634
748	14585
749	14525
750	14576
751	14481
752	14560
753	14527
754	14657
755	14710
756	14843
757	14680
758	14749
759	14774
760	14821
761	14688
762	14633
763	14646
764	14663
765	14747
766	14811
767	14892
768	14904
769	14862
770	14836
771	14784
772	14743
773	14619
774	14626
775	14617
776	14412
777	14392
778	14491
779	14548
780	14871
781	14877
782	14936
783	14827
784	14806
785	14729
786	14684
787	14602
788	14401
789	14372
790	14546
791	14619
792	14643
793	14778
794	14795
795	14700
796	14684
797	14650
798	14450
799	14649
800	14764
801	14780
802	14753
803	14739
804	14617
805	14584
806	14533
807	14501
808	14526
809	14613
810	14640
811	14739
812	14709
813	14684
814	14673
815	14609
816	14567
817	14542
818	14553
819	14472
820	14549
821	14583
822	14684
823	14839
824	14850
825	14851
826	14850
827	14857
828	14885
829	14866
830	14855
831	14803
832	14892
833	14892
834	14795
835	14808
836	14795
837	14814
838	14728
839	14574
840	14522
841	14495
842	14601
843	14585
844	14642
845	14639
846	14712
847	14630
848	14639
849	14630
850	14673
851	14708
852	14620
853	14574
854	14662
855	14673
856	14545
857	14627
858	14616
859	14606
860	14677
861	14727
862	14749
863	14769
864	14739
865	14603
866	14420
867	14343
868	14427
869	14459
870	14630
871	14763
872	14794
873	14755
874	14813
875	14678
876	14709
877	14613
878	14588
879	14571
880	14600
881	14658
882	14646
883	14758
884	14815
885	14719
886	14739
887	14739
888	14636
889	14663
890	14738
891	14691
892	14754
893	14717
894	14803
895	14632
896	14592
897	14611
898	14672
899	14695
900	14760
901	14840
902	14894
903	14782
904	14731
905	14671
906	14489
907	14477
908	14471
909	14604
910	14611
911	14630
912	14720
913	14768
914	14616
915	14555
916	14512
917	14611
918	14642
919	14792
920	14829
921	14918
922	14899
923	14758
924	14804
925	14749
926	14765
927	14745
928	14700
929	14597
930	14526
931	14509
932	14453
933	14502
934	14618
935	14669
936	14764
937	14813
938	14690
939	14641
940	14668
941	14586
942	14689
943	14694
944	14647
945	14697
946	14649
947	14723
948	14740
949	14797
950	14801
951	14887
952	14848
953	14856
954	14807
955	14721
956	14634
957	14660
958	14606
959	14677
960	14722
961	14762
962	14680
963	14790
964	14670
965	14697
966	14764
967	14760
968	14715
969	14741
970	14778
971	14729
972	14701
973	14699
974	14668
975	14723
976	14786
977	14794
978	14744
979	14701
980	14695
981	14705
982	14760
983	14840
984	14870
985	14891
986	14831
987	14705
988	14610
989	14594
990	14521
991	14493
992	14556
993	14741
994	14703
995	14756
996	14799
997	14822
998	14737
999	14590
1000	14641
1001	14528
1002	14564
1003	14603
1004	14585
1005	14647
1006	14707
1007	14621
1008	14587
1009	14624
1010	14660
1011	14622
1012	14664
1013	14639
1014	14604
1015	14625
1016	14496
1017	14516
1018	14546
1019	14651
1020	14716
1021	14709
1022	14790
1023	14820
1024	14788
1025	14825
1026	14804
1027	14733
1028	14735
1029	14762
1030	14743
1031	14878
1032	14801
1033	14880
1034	14794
1035	14792
1036	14666
1037	14685
1038	14659
1039	14595
1040	14642
1041	14525
1042	14619
1043	14582
1044	14623
1045	14649
1046	14634
1047	14656
1048	14640
1049	14606
1050	14541
1051	14565
1052	14662
1053	14729
1054	14860
1055	14825
1056	14661
1057	14550
1058	14490
1059	14467
1060	14576
1061	14691
1062	14781
1063	14809
1064	14857
1065	14735
1066	14724
1067	14663
1068	14663
1069	14675
1070	14709
1071	14642
1072	14770
1073	14776
1074	14952
1075	14941
1076	14899
1077	14906
1078	14933
1079	14967
1080	14953
1081	14950
1082	14845
1083	14809
1084	14801
1085	14710
1086	14749
1087	14768
1088	14808
1089	14991
1090	15015
1091	14933
1092	14878
1093	14859
1094	14855
1095	14799
1096	14891
1097	14915
1098	14926
1099	14892
1100	14792
1101	14699
1102	14668
1103	14584
1104	14660
1105	14554
1106	14523
1107	14582
1108	14539
1109	14586
1110	14627
1111	14653
1112	14706
1113	14651
1114	14645
1115	14731
1116	14740
1117	14687
1118	14688
1119	14617
1120	14547
1121	14528
1122	14565
1123	14633
1124	14668
1125	14574
1126	14530
1127	14484
1128	14566
1129	14536
1130	14596
1131	14666
1132	14619
1133	14606
1134	14566
1135	14587
1136	14645
1137	14678
1138	14620
1139	14616
1140	14655
1141	14709
1142	14707
1143	14671
1144	14683
1145	14636
1146	14598
1147	14610
1148	14651
1149	14805
1150	14862
1151	14780
1152	14663
1153	14684
1154	14615
1155	14709
1156	14669
1157	14643
1158	14697
1159	14641
1160	14643
1161	14617
1162	14567
1163	14593
1164	14524
1165	14559
1166	14584
1167	14560
1168	14621
1169	14635
1170	14554
1171	14559
1172	14548
1173	14569
1174	14455
1175	14456
1176	14392
1177	14464
1178	14572
1179	14562
1180	14577
1181	14483
1182	14568
1183	14527
1184	14575
1185	14631
1186	14556
1187	14524
1188	14550
1189	14397
1190	14469
1191	14483
1192	14459
1193	14477
1194	14458
1195	14392
1196	14411
1197	14527
1198	14545
1199	14530
1200	14660
1201	14723
1202	14725
1203	14766
1204	14720
1205	14698
1206	14656
1207	14747
1208	14788
1209	14743
1210	14754
1211	14803
1212	14787
1213	14783
1214	14771
1215	14743
1216	14717
1217	14722
1218	14828
1219	14860
1220	14825
1221	14794
1222	14773
1223	14762
1224	14727
1225	14713
1226	14632
1227	14554
1228	14598
1229	14551
1230	14622
1231	14707
1232	14633
1233	14595
1234	14605
1235	14603
1236	14651
1237	14631
1238	14695
1239	14693
1240	14753
1241	14654
1242	14714
1243	14680
1244	14662
1245	14621
1246	14593
1247	14682
1248	14807
1249	14692
1250	14709
1251	14646
1252	14664
1253	14600
1254	14634
1255	14594
1256	14719
1257	14677
1258	14795
1259	14787
1260	14897
1261	14744
1262	14665
1263	14632
1264	14646
1265	14703
1266	14759
1267	14719
1268	14844
1269	14808
1270	14732
1271	14574
1272	14605
1273	14601
1274	14687
1275	14760
1276	14642
1277	14571
1278	14500
1279	14496
1280	14492
1281	14507
1282	14501
1283	14560
1284	14657
1285	14680
1286	14650
1287	14693
1288	14646
1289	14539
1290	14647
1291	14584
1292	14635
1293	14694
1294	14654
1295	14746
1296	14766
1297	14770
1298	14714
1299	14677
1300	14638
1301	14638
1302	14658
1303	14744
1304	14729
1305	14720
1306	14679
1307	14719
1308	14854
1309	14904
1310	14816
1311	14859
1312	14858
1313	14768
1314	14806
1315	14914
1316	14828
1317	14880
1318	14840
1319	14824
1320	14901
1321	14784
1322	14749
1323	14622
1324	14534
1325	14582
1326	14655
1327	14668
1328	14631
1329	14699
1330	14648
1331	14596
1332	14587
1333	14620
1334	14702
1335	14698
1336	14709
1337	14730
1338	14699
1339	14606
1340	14554
1341	14514
1342	14536
1343	14658
1344	14655
1345	14639
1346	14620
1347	14645
1348	14740
1349	14862
1350	14893
1351	14787
1352	14791
1353	14663
1354	14612
1355	14594
1356	14586
1357	14531
1358	14482
1359	14733
1360	14699
1361	14760
1362	14801
1363	14788
1364	14891
1365	14871
1366	14816
1367	14847
1368	14807
1369	14833
1370	14775
1371	14746
1372	14833
1373	14795
1374	14668
1375	14564
1376	14594
1377	14615
1378	14603
1379	14610
1380	14532
1381	14529
1382	14568
1383	14551
1384	14565
1385	14436
1386	14518
1387	14578
1388	14496
1389	14613
1390	14678
1391	14596
1392	14472
1393	14575
1394	14524
1395	14413
1396	14490
1397	14540
1398	14616
1399	14691
1400	14650
1401	14633
1402	14581
1403	14508
1404	14462
1405	14326
1406	14380
1407	14467
1408	14467
1409	14547
1410	14548
1411	14515
1412	14524
1413	14441
1414	14311
1415	14251
1416	14389
1417	14483
1418	14568
1419	14565
1420	14594
1421	14548
1422	14515
1423	14372
1424	14411
1425	14314
1426	14416
1427	14488
1428	14514
1429	14593
1430	14539
1431	14524
1432	14571
1433	14629
1434	14559
1435	14655
1436	14670
1437	14735
1438	14691
1439	14759
1440	14728
1441	14612
1442	14529
1443	14704
1444	14742
1445	14839
1446	14783
1447	14774
1448	14712
1449	14722
1450	14693
1451	14712
1452	14684
1453	14684
1454	14685
1455	14631
1456	14568
1457	14462
1458	14439
1459	14530
1460	14466
1461	14510
1462	14662
1463	14668
1464	14721
1465	14665
1466	14640
1467	14610
1468	14541
1469	14496
1470	14542
1471	14536
1472	14540
1473	14617
1474	14723
1475	14782
1476	14676
1477	14701
1478	14676
1479	14665
1480	14638
1481	14611
1482	14545
1483	14538
1484	14571
1485	14681
1486	14630
1487	14656
1488	14528
1489	14439
1490	14391
1491	14478
1492	14506
1493	14486
1494	14591
1495	14549
1496	14592
1497	14544
1498	14635
1499	14577
1500	14577
1501	14544
1502	14526
1503	14542
1504	14500
1505	14502
1506	14650
1507	14717
1508	14644
1509	14622
1510	14564
1511	14556
1512	14624
1513	14706
1514	14712
1515	14720
1516	14556
1517	14639
1518	14768
1519	14643
1520	14590
1521	14630
1522	14784
1523	14704
1524	14709
1525	14763
1526	14708
1527	14686
1528	14624
1529	14588
1530	14566
1531	14522
1532	14513
1533	14614
1534	14674
1535	14622
1536	14719
1537	14699
1538	14633
1539	14672
1540	14757
1541	14749
1542	14727
1543	14604
1544	14546
1545	14618
1546	14610
1547	14756
1548	14801
1549	14768
1550	14726
1551	14726
1552	14648
1553	14579
1554	14458
1555	14433
1556	14451
1557	14453
1558	14470
1559	14459
1560	14598
1561	14618
1562	14671
1563	14661
1564	14526
1565	14482
1566	14425
1567	14503
1568	14469
1569	14460
1570	14398
1571	14439
1572	14475
1573	14479
1574	14440
1575	14476
1576	14587
1577	14600
1578	14581
1579	14683
1580	14633
1581	14589
1582	14603
1583	14712
1584	14611
1585	14633
1586	14630
1587	14672
1588	14723
1589	14743
1590	14781
1591	14657
1592	14641
1593	14726
1594	14809
1595	14828
1596	14771
1597	14845
1598	14791
1599	14796
1600	14674
1601	14642
1602	14548
1603	14622
1604	14606
1605	14586
1606	14630
1607	14681
1608	14723
1609	14667
1610	14703
1611	14627
1612	14595
1613	14592
1614	14615
1615	14639
1616	14693
1617	14677
1618	14721
1619	14750
1620	14791
1621	14667
1622	14763
1623	14724
1624	14656
1625	14670
1626	14611
1627	14579
1628	14628
1629	14624
1630	14691
1631	14697
1632	14763
1633	14852
1634	14827
1635	14823
1636	14825
1637	14609
1638	14517
1639	14562
1640	14557
1641	14503
1642	14618
1643	14608
1644	14671
1645	14549
1646	14637
1647	14640
1648	14775
1649	14807
1650	14793
1651	14810
1652	14820
1653	14755
1654	14692
1655	14629
1656	14725
1657	14759
1658	14808
1659	14599
1660	14642
1661	14689
1662	14780
1663	14758
1664	14792
1665	14764
1666	14745
1667	14706
1668	14771
1669	14673
1670	14668
1671	14636
1672	14662
1673	14699
1674	14722
1675	14763
1676	14904
1677	15049
1678	14936
1679	14946
1680	14930
1681	14819
1682	14577
1683	14554
1684	14540
1685	14665
1686	14680
1687	14829
1688	14819
1689	14817
1690	14738
1691	14725
1692	14712
1693	14710
1694	14748
1695	14805
1696	14863
1697	14853
1698	14872
1699	14953
1700	14884
1701	14843
1702	14750
1703	14669
1704	14757
1705	14857
1706	14942
1707	14910
1708	14840
1709	14684
1710	14569
1711	14514
1712	14479
1713	14553
1714	14502
1715	14690
1716	14795
1717	14869
1718	14867
1719	14782
1720	14752
1721	14680
1722	14604
1723	14575
1724	14601
1725	14682
1726	14765
1727	14713
1728	14799
1729	14773
1730	14861
1731	14860
1732	14735
1733	14675
1734	14630
1735	14603
1736	14628
1737	14596
1738	14586
1739	14554
1740	14607
1741	14687
1742	14655
1743	14680
1744	14558
1745	14613
1746	14731
1747	14746
1748	14737
1749	14818
1750	14798
1751	14843
1752	14919
1753	14821
1754	14882
1755	14940
1756	14947
1757	15064
1758	14903
1759	14925
1760	14771
1761	14785
1762	14787
1763	14687
1764	14706
1765	14691
1766	14691
1767	14731
1768	14667
1769	14674
1770	14749
1771	14716
1772	14748
1773	14826
1774	14776
1775	14734
1776	14881
1777	14838
1778	14777
1779	14783
1780	14672
1781	14640
1782	14657
1783	14751
1784	14756
1785	14745
1786	14721
1787	14633
1788	14571
1789	14645
1790	14628
1791	14605
1792	14755
1793	14767
1794	14722
1795	14795
1796	14793
1797	14769
1798	14722
1799	14797
1800	14852
1801	14790
1802	14795
1803	14781
1804	14746
1805	14773
1806	14696
1807	14668
1808	14672
1809	14525
1810	14596
1811	14724
1812	14793
1813	14792
1814	14743
1815	14818
1816	14808
1817	14687
1818	14665
1819	14782
1820	14784
1821	14791
1822	14745
1823	14685
1824	14683
1825	14779
1826	14751
1827	14720
1828	14795
1829	14860
1830	14825
1831	14818
1832	14780
1833	14677
1834	14799
1835	14754
1836	14850
1837	14783
1838	14787
1839	14873
1840	14770
1841	14752
1842	14688
1843	14633
1844	14554
1845	14624
1846	14618
1847	14616
1848	14515
1849	14617
1850	14547
1851	14590
1852	14528
1853	14652
1854	14622
1855	14766
1856	14785
1857	14671
1858	14674
1859	14629
1860	14595
1861	14453
1862	14555
1863	14618
1864	14722
1865	14730
1866	14718
1867	14689
1868	14751
1869	14687
1870	14638
1871	14646
1872	14685
1873	14644
1874	14659
1875	14604
1876	14619
1877	14551
1878	14517
1879	14482
1880	14488
1881	14515
1882	14541
1883	14658
1884	14753
1885	14781
1886	14743
1887	14578
1888	14543
1889	14392
1890	14443
1891	14496
1892	14478
1893	14518
1894	14599
1895	14675
1896	14684
1897	14711
1898	14772
1899	14668
1900	14684
1901	14656
1902	14571
1903	14607
1904	14575
1905	14470
1906	14418
1907	14386
1908	14460
1909	14521
1910	14601
1911	14645
1912	14635
1913	14732
1914	14676
1915	14689
1916	14605
1917	14609
1918	14590
1919	14601
1920	14546
1921	14672
1922	14680
1923	14765
1924	14792
1925	14817
1926	14932
1927	14779
1928	14709
1929	14746
1930	14709
1931	14719
1932	14687
1933	14714
1934	14657
1935	14528
1936	14460
1937	14391
1938	14416
1939	14423
1940	14373
1941	14410
1942	14458
1943	14490
1944	14534
1945	14585
1946	14637
1947	14652
1948	14684
1949	14700
1950	14763
1951	14753
1952	14801
1953	14695
1954	14663
1955	14666
1956	14686
1957	14853
1958	14721
1959	14712
1960	14682
1961	14648
1962	14677
1963	14621
1964	14593
1965	14707
1966	14698
1967	14680
1968	14679
1969	14701
1970	14719
1971	14681
1972	14703
1973	14735
1974	14730
1975	14798
1976	14634
1977	14716
1978	14832
1979	14853
1980	14829
1981	14800
1982	14819
1983	14793
1984	14718
1985	14530
1986	14572
1987	14555
1988	14521
1989	14558
1990	14459
1991	14554
1992	14553
1993	14533
1994	14544
1995	14520
1996	14432
1997	14494
1998	14450
1999	14498
2000	14534
2001	14595
2002	14665
2003	14630
2004	14486
2005	14464
2006	14462
2007	14461
2008	14449
2009	14531
2010	14390
2011	14332
2012	14422
2013	14445
2014	14499
2015	14628
2016	14635
2017	14670
2018	14531
2019	14508
2020	14579
2021	14553
2022	14473
2023	14456
2024	14410
2025	14486
2026	14467
2027	14574
2028	14572
2029	14468
2030	14452
2031	14507
2032	14482
2033	14426
2034	14367
2035	14372
2036	14458
2037	14554
2038	14581
2039	14513
2040	14525
2041	14592
2042	14596
2043	14411
2044	14465
2045	14512
2046	14501
2047	14517
2048	14517
2049	14530
2050	14607
2051	14589
2052	14541
2053	14628
2054	14537
2055	14525
2056	14604
2057	14544
2058	14535
2059	14474
2060	14520
2061	14597
2062	14604
2063	14564
2064	14614
2065	14643
2066	14695
2067	14707
2068	14735
2069	14699
2070	14646
2071	14705
2072	14728
2073	14749
2074	14709
2075	14714
2076	14742
2077	14697
2078	14710
2079	14679
2080	14631
2081	14621
2082	14641
2083	14703
2084	14761
2085	14894
2086	14881
2087	14874
2088	14908
2089	15023
2090	14958
2091	14910
2092	14766
2093	14721
2094	14644
2095	14571
2096	14583
2097	14729
2098	14836
2099	14854
2100	14789
2101	14716
2102	14712
2103	14582
2104	14536
2105	14491
2106	14502
2107	14590
2108	14720
2109	14758
2110	14755
2111	14817
2112	14817
2113	14740
2114	14803
2115	14855
2116	14809
2117	14816
2118	14712
2119	14748
2120	14803
2121	14815
2122	14806
2123	14910
2124	14979
2125	15041
2126	14925
2127	14889
2128	14900
2129	14834
2130	14770
2131	14789
2132	14817
2133	14761
2134	14739
2135	14792
2136	14804
2137	14803
2138	14914
2139	14792
2140	14838
2141	14795
2142	14755
2143	14670
2144	14737
2145	14676
2146	14759
2147	14818
2148	14728
2149	14609
2150	14576
2151	14630
2152	14668
2153	14729
2154	14716
2155	14752
2156	14817
2157	14844
2158	14732
2159	14638
2160	14633
2161	14664
2162	14712
2163	14640
2164	14665
2165	14694
2166	14619
2167	14677
2168	14680
2169	14730
2170	14733
2171	14814
2172	14917
2173	14893
2174	14847
2175	14799
2176	14859
2177	14802
2178	14710
2179	14696
2180	14619
2181	14684
2182	14570
2183	14519
2184	14540
2185	14542
2186	14622
2187	14596
2188	14678
2189	14640
2190	14673
2191	14741
2192	14762
2193	14736
2194	14753
2195	14695
2196	14736
2197	14810
2198	14824
2199	14811
2200	14816
2201	14838
2202	14787
2203	14707
2204	14691
2205	14670
2206	14634
2207	14679
2208	14664
2209	14783
2210	14800
2211	14877
2212	14909
2213	14878
2214	14804
2215	14768
2216	14840
2217	14909
2218	14917
2219	14959
2220	14986
2221	15043
2222	14936
2223	14928
2224	14862
2225	14793
2226	14894
2227	14923
2228	14861
2229	14836
2230	14903
2231	14924
2232	14880
2233	14778
2234	14770
2235	14734
2236	14746
2237	14716
2238	14680
2239	14755
2240	14799
2241	14769
2242	14801
2243	14898
2244	14868
2245	14798
2246	14705
2247	14711
2248	14604
2249	14611
2250	14727
2251	14784
2252	14833
2253	14838
2254	14786
2255	14730
2256	14654
2257	14727
2258	14649
2259	14613
2260	14621
2261	14710
2262	14756
2263	14812
2264	14881
2265	14830
2266	14884
2267	14886
2268	14768
2269	14725
2270	14770
2271	14959
2272	14985
2273	14888
2274	14900
2275	14895
2276	14938
2277	14870
2278	14896
2279	14759
2280	14766
2281	14785
2282	14734
2283	14774
2284	14707
2285	14691
2286	14695
2287	14719
2288	14756
2289	14809
2290	14830
2291	14822
2292	14899
2293	14717
2294	14768
2295	14693
2296	14708
2297	14556
2298	14528
2299	14597
2300	14594
2301	14668
2302	14675
2303	14668
2304	14675
2305	14790
2306	14746
2307	14751
2308	14865
2309	14818
2310	14735
2311	14618
2312	14611
2313	14563
2314	14537
2315	14722
2316	14630
2317	14559
2318	14610
2319	14639
2320	14640
2321	14617
2322	14581
2323	14655
2324	14703
2325	14724
2326	14759
2327	14713
2328	14745
2329	14754
2330	14825
2331	14836
2332	14833
2333	14851
2334	14825
2335	14836
2336	14766
2337	14737
2338	14712
2339	14707
2340	14724
2341	14617
2342	14589
2343	14684
2344	14751
2345	14656
2346	14626
2347	14663
2348	14631
2349	14675
2350	14668
2351	14809
2352	14842
2353	14779
2354	14776
2355	14660
2356	14617
2357	14564
2358	14540
2359	14557
2360	14598
2361	14715
2362	14695
2363	14730
2364	14725
2365	14704
2366	14684
2367	14499
2368	14424
2369	14421
2370	14428
2371	14420
2372	14376
2373	14475
2374	14612
2375	14642
2376	14645
2377	14658
2378	14658
2379	14530
2380	14467
2381	14458
2382	14479
2383	14537
2384	14578
2385	14625
2386	14714
2387	14812
2388	14721
2389	14735
2390	14629
2391	14627
2392	14558
2393	14552
2394	14521
2395	14606
2396	14567
2397	14570
2398	14687
2399	14674
2400	14626
2401	14674
2402	14640
2403	14572
2404	14577
2405	14577
2406	14670
2407	14676
2408	14678
2409	14670
2410	14655
2411	14680
2412	14567
2413	14676
2414	14724
2415	14745
2416	14779
2417	14726
2418	14674
2419	14793
2420	14724
2421	14666
2422	14581
2423	14625
2424	14653
2425	14652
2426	14605
2427	14672
2428	14639
2429	14712
2430	14842
2431	14963
2432	15006
2433	15001
2434	14939
2435	14768
2436	14659
2437	14651
2438	14669
2439	14740
2440	14689
2441	14666
2442	14692
2443	14618
2444	14631
2445	14650
2446	14594
2447	14561
2448	14663
2449	14685
2450	14678
2451	14639
2452	14701
2453	14653
2454	14537
2455	14502
2456	14578
2457	14609
2458	14628
2459	14718
2460	14608
2461	14609
2462	14467
2463	14471
2464	14462
2465	14467
2466	14535
2467	14512
2468	14576
2469	14637
2470	14680
2471	14732
2472	14731
2473	14800
2474	14758
2475	14704
2476	14662
2477	14565
2478	14545
2479	14571
2480	14512
2481	14530
2482	14516
2483	14540
2484	14589
2485	14619
2486	14592
